Cluster_Agglo,Year,Species_List,Centroid_Latitude,Centroid_Longitude,Radius_Km,City_State,Habitat,Richness
98,2023,"Sciurus carolinensis, Didelphis virginiana, Odocoileus virginianus, Procyon lotor, Canis latrans, Vulpes vulpes, Sylvilagus floridanus, Mephitis mephitis, Urocyon cinereoargenteus",37.59201538570977,-77.60814881250002,50,Henrico County - Virginia,forest,9
99,2019,"Canis latrans, Odocoileus virginianus, Vulpes vulpes, Cervus canadensis, Tamiasciurus hudsonicus, Procyon lotor, Ursus americanus, Canis lupus, Lynx rufus, Lepus americanus, Pekania pennanti, Canis familiaris, Erethizon dorsatum",46.1779978894506,-90.89356999999998,50,Town of Gordon - Wisconsin,forest,13
99,2020,"Lepus americanus, Vulpes vulpes, Canis familiaris, Odocoileus virginianus, Lontra canadensis, Neovison vison, Lynx rufus, Ursus americanus, Cervus canadensis, Canis latrans, Canis lupus, Procyon lotor, Mephitis mephitis",46.1779978894506,-90.89356999999998,50,Town of Gordon - Wisconsin,forest,13
99,2021,"Ursus americanus, Procyon lotor, Odocoileus virginianus, Pekania pennanti, Erethizon dorsatum, Lynx rufus, Canis latrans, Canis familiaris, Cervus canadensis, Canis lupus, Lepus americanus, Tamiasciurus hudsonicus",46.1779978894506,-90.89356999999998,50,Town of Gordon - Wisconsin,forest,12
99,2022,"Tamiasciurus hudsonicus, Sciurus carolinensis, Cervus canadensis, Lepus americanus, Ursus americanus, Odocoileus virginianus, Canis latrans, Canis familiaris, Tamias striatus",46.1779978894506,-90.89356999999998,50,Town of Gordon - Wisconsin,forest,9
99,2023,"Ursus americanus, Odocoileus virginianus, Cervus canadensis, Canis lupus, Tamias striatus, Pekania pennanti, Tamiasciurus hudsonicus, Canis latrans, Lynx rufus, Canis familiaris, Neovison vison, Sciurus carolinensis",46.1779978894506,-90.89356999999998,50,Town of Gordon - Wisconsin,forest,12
100,2022,"Ursus americanus, Tamias striatus, Sciurus carolinensis, Odocoileus virginianus, Procyon lotor, Felis catus, Vulpes vulpes, Didelphis virginiana, Mephitis mephitis, Lynx rufus, Tamiasciurus douglasii, Canis latrans",36.4348682358832,-81.85864413888889,50,Johnson County - Tennessee,forest,12
100,2023,"Ursus americanus, Odocoileus virginianus, Sciurus carolinensis, Didelphis virginiana, Canis latrans, Procyon lotor, Tamias striatus, Spilogale putorius, Vulpes vulpes, Lynx rufus",36.4348682358832,-81.85864413888889,50,Johnson County - Tennessee,forest,10
101,2019,"Sylvilagus audubonii, Ammospermophilus harrisii, Taxidea taxus, Canis latrans, Otospermophilus variegatus, Lepus californicus, Pecari tajacu, Lynx rufus, Odocoileus hemionus, Procyon lotor, Neotamias dorsalis",33.71624321951078,-111.80362555555556,50,Scottsdale - Arizona,desert,11
101,2020,"Canis latrans, Pecari tajacu, Lepus californicus, Sylvilagus audubonii, Ammospermophilus harrisii, Lynx rufus, Odocoileus hemionus, Equus caballus, Urocyon cinereoargenteus, Otospermophilus variegatus, Spilogale gracilis",33.71624321951078,-111.80362555555556,50,Scottsdale - Arizona,desert,11
102,2023,"Dasypus novemcinctus, Odocoileus virginianus, Sylvilagus floridanus, Didelphis virginiana, Procyon lotor, Lynx rufus, Sciurus carolinensis, Sciurus niger",37.26195064524967,-95.10392566666668,50,Labette County - Kansas,forest,8
103,2019,"Antilocapra americana, Bos taurus, Lepus townsendii, Odocoileus hemionus, Cervus canadensis, Mustela frenata, Canis latrans, Taxidea taxus, Cynomys ludovicianus, Bison bison, Odocoileus virginianus, Alces alces, Procyon lotor",47.99104699776602,-108.00235638888886,50,Phillips County - Montana,grassland,13
104,2019,"Tamias striatus, Canis latrans, Sciurus carolinensis, Odocoileus virginianus, Procyon lotor, Canis familiaris, Ursus americanus, Lynx rufus, Sylvilagus floridanus, Sciurus niger, Felis catus, Vulpes vulpes, Didelphis virginiana",35.42015426718476,-82.90824,50,Haywood County - North Carolina,forest,13
105,2019,"Ursus americanus, Tamiasciurus douglasii, Neotamias senex, Pekania pennanti, Sciurus griseus, Urocyon cinereoargenteus, Odocoileus hemionus, Puma concolor",41.293865364265216,-124.01089909090908,50,Humboldt County - California,forest,8
106,2022,"Lynx rufus, Canis latrans, Procyon lotor, Odocoileus virginianus, Mephitis mephitis, Canis familiaris, Sciurus carolinensis, Sylvilagus floridanus, Vulpes vulpes",35.75349645330721,-84.91476454545453,50,Rhea County - Tennessee,grassland,9
107,2022,"Taxidea taxus, Canis latrans, Odocoileus virginianus, Mephitis mephitis, Lynx rufus, Didelphis virginiana, Sylvilagus floridanus, Procyon lotor, Sciurus niger, Tamiasciurus douglasii",39.08759841842338,-96.58343374870972,50,Riley County - Kansas,forest,10
108,2023,"Canis familiaris, Odocoileus virginianus, Canis latrans, Procyon lotor, Sciurus carolinensis, Tamias striatus, Tamiasciurus hudsonicus, Didelphis virginiana, Neovison vison, Vulpes vulpes, Mephitis mephitis, Sciurus niger",44.25591451633326,-83.446875,50,Baldwin Township - Michigan,forest,12
109,2019,"Ursus americanus, Canis latrans, Odocoileus virginianus, Procyon lotor, Sylvilagus floridanus, Lynx rufus, Didelphis virginiana, Sciurus carolinensis, Sus scrofa",34.53204515651852,-77.7565659090909,50,Pender County - North Carolina,forest,9
110,2020,"Sus scrofa, Mephitis mephitis, Lynx rufus, Odocoileus hemionus, Puma concolor, Canis latrans, Urocyon cinereoargenteus, Sciurus carolinensis",37.046300281993005,-121.3653081818182,50,Santa Clara County - California,forest,8
111,2020,"Ursus americanus, Vulpes vulpes, Odocoileus hemionus, Tamiasciurus hudsonicus, Antilocapra americana, Canis lupus, Mephitis mephitis, Ursus arctos, Cervus canadensis, Canis familiaris, Canis latrans, Equus caballus, Alces alces, Puma concolor, Bos taurus, Erethizon dorsatum, Lepus americanus, Martes americana, Ovis canadensis, Taxidea taxus",43.64747015509828,-110.48842446585364,50,Teton County - Wyoming,forest,20
111,2021,"Ursus americanus, Bos taurus, Equus caballus, Canis lupus, Alces alces, Odocoileus hemionus, Vulpes vulpes, Tamiasciurus hudsonicus, Canis latrans, Canis familiaris, Cervus canadensis, Ursus arctos, Antilocapra americana, Puma concolor, Martes americana, Erethizon dorsatum, Lepus americanus, Mephitis mephitis, Odocoileus virginianus, Glaucomys sabrinus",43.64747015509828,-110.48842446585364,50,Teton County - Wyoming,forest,20
111,2022,"Canis familiaris, Canis latrans, Cervus canadensis, Canis lupus, Ursus arctos, Odocoileus hemionus, Erethizon dorsatum, Vulpes vulpes, Tamiasciurus hudsonicus, Ursus americanus, Alces alces, Glaucomys sabrinus, Puma concolor, Lepus americanus, Mephitis mephitis, Antilocapra americana, Equus caballus, Martes americana",43.64747015509828,-110.48842446585364,50,Teton County - Wyoming,forest,18
111,2023,"Canis familiaris, Alces alces, Ursus americanus, Mephitis mephitis, Vulpes vulpes, Bos taurus, Tamiasciurus hudsonicus, Cervus canadensis, Odocoileus hemionus, Ursus arctos, Canis latrans, Canis lupus, Equus caballus, Puma concolor, Martes americana, Lepus americanus, Antilocapra americana",43.64747015509828,-110.48842446585364,50,Teton County - Wyoming,forest,17
112,2022,"Ursus americanus, Lynx rufus, Odocoileus virginianus, Conepatus leuconotus, Canis latrans, Bos taurus, Urocyon cinereoargenteus, Puma concolor, Didelphis virginiana, Nasua narica, Spilogale gracilis, Pecari tajacu, Erethizon dorsatum, Mephitis mephitis, Lepus californicus, Otospermophilus variegatus, Equus caballus, Mephitis macroura",31.35007936695825,-110.7185261111111,50,Santa Cruz County - Arizona,forest,18
112,2023,"Odocoileus virginianus, Nasua narica, Ursus americanus, Otospermophilus variegatus, Sylvilagus floridanus, Mephitis macroura, Puma concolor, Lynx rufus, Conepatus leuconotus, Urocyon cinereoargenteus, Spilogale gracilis, Pecari tajacu, Canis latrans, Bos taurus, Mephitis mephitis, Sylvilagus audubonii, Bassariscus astutus, Didelphis virginiana, Sciurus arizonensis, Procyon lotor, Ammospermophilus harrisii, Xerospermophilus tereticaudus",31.35007936695825,-110.7185261111111,50,Santa Cruz County - Arizona,forest,22
113,2019,"Odocoileus virginianus, Procyon lotor, Canis latrans, Sylvilagus floridanus, Dasypus novemcinctus, Didelphis virginiana, Mephitis mephitis, Canis familiaris, Lynx rufus",36.026077725821146,-94.24238636363636,50,Washington County - Arkansas,grassland,9
113,2022,"Ursus americanus, Lynx rufus, Canis familiaris, Tamias striatus, Sciurus carolinensis, Procyon lotor, Didelphis virginiana, Odocoileus virginianus, Dasypus novemcinctus, Canis latrans, Mephitis mephitis, Felis catus, Sylvilagus floridanus, Neotoma floridana, Urocyon cinereoargenteus, Marmota monax",36.026077725821146,-94.24238636363636,50,Washington County - Arkansas,forest,16
114,2020,"Procyon lotor, Odocoileus virginianus, Sciurus carolinensis, Tamiasciurus hudsonicus, Tamias striatus, Canis familiaris, Lepus americanus, Canis latrans, Martes americana, Felis catus",44.88543245964056,-68.64618437615384,50,Penobscot County - Maine,forest,10
114,2022,"Ursus americanus, Tamiasciurus hudsonicus, Lepus americanus, Erethizon dorsatum, Procyon lotor, Odocoileus virginianus, Tamias striatus, Sciurus carolinensis, Lynx rufus, Canis latrans, Felis catus, Vulpes vulpes, Pekania pennanti",44.88543245964056,-68.64618437615384,50,Penobscot County - Maine,forest,13
114,2023,"Odocoileus virginianus, Sciurus carolinensis, Canis latrans, Erethizon dorsatum, Tamiasciurus hudsonicus, Procyon lotor, Urocyon cinereoargenteus, Canis familiaris, Pekania pennanti, Ursus americanus, Lynx rufus, Mustela erminea, Myodes gapperi, Lepus americanus, Mephitis mephitis, Neovison vison",44.88543245964056,-68.64618437615384,50,Penobscot County - Maine,forest,16
115,2021,"Procyon lotor, Odocoileus virginianus, Tamias striatus, Sylvilagus floridanus, Sciurus niger, Sciurus carolinensis, Didelphis virginiana, Lynx rufus, Canis latrans",37.24658226747,-85.95220367000002,50,Hart County - Kentucky,grassland,9
115,2023,"Odocoileus virginianus, Procyon lotor, Didelphis virginiana, Sylvilagus floridanus, Sciurus carolinensis, Canis latrans, Sciurus niger, Dasypus novemcinctus, Canis familiaris, Lynx rufus",37.24658226747,-85.95220367000002,50,Hart County - Kentucky,wetland,10
116,2019,"Sciurus niger, Procyon lotor, Odocoileus virginianus, Didelphis virginiana, Mephitis mephitis, Vulpes vulpes, Sciurus carolinensis, Felis catus, Tamias striatus, Canis latrans, Marmota monax, Tamiasciurus hudsonicus, Sylvilagus floridanus",40.82403467510985,-81.08649599999998,50,Stark County - Ohio,forest,13
116,2020,"Odocoileus virginianus, Vulpes vulpes, Canis latrans, Procyon lotor, Sciurus niger, Didelphis virginiana, Sylvilagus floridanus, Tamias striatus, Tamiasciurus hudsonicus, Sciurus carolinensis, Felis catus, Canis familiaris, Mustela frenata, Mephitis mephitis",40.82403467510985,-81.08649599999998,50,Stark County - Ohio,forest,14
116,2021,"Felis catus, Tamias striatus, Sciurus niger, Procyon lotor, Vulpes vulpes, Didelphis virginiana, Odocoileus virginianus, Sciurus carolinensis, Glaucomys volans, Sylvilagus floridanus, Mustela frenata, Tamiasciurus hudsonicus, Canis latrans, Mephitis mephitis, Marmota monax",40.82403467510985,-81.08649599999998,50,Stark County - Ohio,forest,15
116,2022,"Neovison vison, Felis catus, Canis familiaris, Tamias striatus, Sylvilagus floridanus, Sciurus niger, Glaucomys volans, Procyon lotor, Vulpes vulpes, Tamiasciurus hudsonicus, Mephitis mephitis, Didelphis virginiana, Odocoileus virginianus, Sciurus carolinensis, Mustela frenata, Marmota monax, Canis latrans, Lynx rufus",40.82403467510985,-81.08649599999998,50,Stark County - Ohio,forest,18
116,2023,"Tamias striatus, Odocoileus virginianus, Tamiasciurus hudsonicus, Procyon lotor, Sylvilagus floridanus, Sciurus carolinensis, Didelphis virginiana, Canis latrans, Vulpes vulpes, Mustela frenata, Sciurus niger, Canis familiaris, Glaucomys volans, Felis catus, Marmota monax, Mephitis mephitis",40.82403467510985,-81.08649599999998,50,Stark County - Ohio,forest,16
117,2019,"Odocoileus hemionus, Odocoileus virginianus, Canis latrans, Urocyon cinereoargenteus, Lynx rufus, Nasua narica, Otospermophilus variegatus, Ursus americanus, Pecari tajacu, Mephitis macroura, Conepatus leuconotus, Bassariscus astutus, Sylvilagus audubonii, Taxidea taxus, Procyon lotor, Bos taurus",32.16790435547734,-109.50291414285714,50,Cochise County - Arizona,grassland,16
118,2019,"Canis latrans, Odocoileus virginianus, Procyon lotor, Sus scrofa, Pecari tajacu, Odocoileus hemionus, Dasypus novemcinctus, Lynx rufus, Bos taurus, Taxidea taxus, Mephitis mephitis, Canis familiaris, Sciurus niger, Sylvilagus floridanus, Erethizon dorsatum, Lepus californicus",34.134357564169164,-100.41966919999996,50,Cottle County - Texas,grassland,16
118,2020,"Procyon lotor, Pecari tajacu, Canis latrans, Odocoileus virginianus, Sus scrofa, Sciurus niger, Mephitis mephitis, Lynx rufus, Dasypus novemcinctus, Bos taurus, Odocoileus hemionus, Erethizon dorsatum, Equus caballus, Canis familiaris, Taxidea taxus, Sylvilagus floridanus",34.134357564169164,-100.41966919999996,50,Cottle County - Texas,grassland,16
118,2021,"Canis latrans, Odocoileus hemionus, Procyon lotor, Odocoileus virginianus, Sus scrofa, Lepus californicus, Canis familiaris, Mephitis mephitis, Pecari tajacu, Dasypus novemcinctus, Lynx rufus, Sciurus niger, Erethizon dorsatum, Bos taurus, Equus caballus",34.134357564169164,-100.41966919999996,50,Cottle County - Texas,grassland,15
118,2022,"Lynx rufus, Canis latrans, Procyon lotor, Mephitis mephitis, Odocoileus virginianus, Sus scrofa, Taxidea taxus, Bos taurus, Canis familiaris, Odocoileus hemionus, Pecari tajacu, Dasypus novemcinctus, Erethizon dorsatum, Equus caballus",34.134357564169164,-100.41966919999996,50,Cottle County - Texas,grassland,14
118,2023,"Canis familiaris, Pecari tajacu, Odocoileus virginianus, Mephitis mephitis, Canis latrans, Procyon lotor, Lynx rufus, Sus scrofa, Odocoileus hemionus, Erethizon dorsatum, Taxidea taxus, Sciurus niger, Sylvilagus floridanus",34.134357564169164,-100.41966919999996,50,Cottle County - Texas,grassland,13
119,2020,"Vulpes vulpes, Canis latrans, Odocoileus virginianus, Procyon lotor, Canis familiaris, Canis lupus, Equus caballus, Ursus americanus, Lepus americanus, Pekania pennanti, Lynx rufus",46.09413686746016,-88.80835538461537,50,Stambaugh Township - Michigan,forest,11
120,2019,"Bos taurus, Antilocapra americana, Canis latrans, Cervus canadensis, Odocoileus hemionus, Cynomys ludovicianus",47.66215833011682,-109.740469,50,Fergus County - Montana,grassland,6
121,2023,"Dasypus novemcinctus, Canis familiaris, Odocoileus virginianus, Procyon lotor, Marmota monax, Canis latrans, Vulpes vulpes, Sciurus carolinensis, Didelphis virginiana, Ursus americanus, Sylvilagus floridanus, Lynx rufus, Sus scrofa",34.517073928091705,-84.0653782275,50,Lumpkin County - Georgia,forest,13
122,2021,"Lynx rufus, Canis latrans, Sciurus carolinensis, Procyon lotor, Odocoileus virginianus, Sus scrofa",30.44301663596369,-93.06491063636362,50,Allen Parish - Louisiana,forest,6
123,2020,"Tamiasciurus hudsonicus, Odocoileus virginianus, Canis latrans, Puma concolor, Canis familiaris, Felis catus, Ursus americanus, Mephitis mephitis, Neovison vison, Neotamias amoenus, Cervus canadensis, Castor canadensis, Ondatra zibethicus, Canis lupus, Ursus arctos, Glaucomys sabrinus",48.408916548904976,-114.4618605896552,50,Flathead County - Montana,forest,16
123,2021,"Castor canadensis, Neovison vison, Canis latrans, Ondatra zibethicus, Lontra canadensis, Procyon lotor, Odocoileus virginianus, Ursus americanus, Felis catus, Cervus canadensis, Vulpes vulpes, Mephitis mephitis, Tamiasciurus hudsonicus, Neotamias amoenus, Canis familiaris",48.408916548904976,-114.4618605896552,50,Flathead County - Montana,forest,15
123,2022,"Castor canadensis, Neovison vison, Cervus canadensis, Ondatra zibethicus, Odocoileus virginianus, Ursus americanus, Canis latrans, Procyon lotor, Tamiasciurus hudsonicus, Mephitis mephitis, Glaucomys sabrinus, Felis catus, Puma concolor, Canis familiaris, Lontra canadensis, Vulpes vulpes",48.408916548904976,-114.4618605896552,50,Flathead County - Montana,forest,16
123,2023,"Canis familiaris, Odocoileus virginianus, Canis latrans, Cervus canadensis, Felis catus, Mephitis mephitis, Tamiasciurus hudsonicus, Ursus americanus, Vulpes vulpes, Procyon lotor, Ondatra zibethicus, Castor canadensis, Neovison vison, Glaucomys sabrinus, Taxidea taxus",48.408916548904976,-114.4618605896552,50,Flathead County - Montana,forest,15
124,2019,"Odocoileus virginianus, Procyon lotor, Ursus americanus, Canis latrans, Tamias striatus, Pekania pennanti, Canis familiaris, Sciurus carolinensis, Glaucomys volans",39.66971859334057,-79.7557549375,50,Preston County - West Virginia,forest,9
124,2020,"Odocoileus virginianus, Canis familiaris, Vulpes vulpes, Sciurus carolinensis, Procyon lotor, Ursus americanus, Tamias striatus, Tamiasciurus hudsonicus, Pekania pennanti, Canis latrans, Felis catus, Glaucomys volans",39.66971859334057,-79.7557549375,50,Preston County - West Virginia,forest,12
124,2021,"Ursus americanus, Procyon lotor, Odocoileus virginianus, Canis latrans, Tamias striatus, Glaucomys volans, Pekania pennanti, Sciurus carolinensis, Canis familiaris, Lynx rufus, Didelphis virginiana, Vulpes vulpes",39.66971859334057,-79.7557549375,50,Preston County - West Virginia,forest,12
124,2022,"Ursus americanus, Tamias striatus, Procyon lotor, Tamiasciurus hudsonicus, Odocoileus virginianus, Canis familiaris, Canis latrans, Sciurus carolinensis, Vulpes vulpes, Pekania pennanti, Glaucomys volans, Urocyon cinereoargenteus",39.66971859334057,-79.7557549375,50,Preston County - West Virginia,forest,12
124,2023,"Odocoileus virginianus, Glaucomys volans, Sciurus carolinensis, Canis latrans, Ursus americanus, Procyon lotor, Vulpes vulpes, Tamias striatus",39.66971859334057,-79.7557549375,50,Preston County - West Virginia,forest,8
125,2021,"Cynomys ludovicianus, Lepus californicus, Canis latrans, Odocoileus hemionus, Sus scrofa, Bos taurus, Odocoileus virginianus, Didelphis virginiana, Canis familiaris",33.40312577997947,-102.67923652666668,50,Cochran County - Texas,grassland,9
125,2022,"Taxidea taxus, Lepus californicus, Canis latrans, Odocoileus hemionus, Sus scrofa, Cynomys ludovicianus",33.40312577997947,-102.67923652666668,50,Cochran County - Texas,grassland,6
125,2023,"Mephitis mephitis, Canis latrans, Odocoileus hemionus, Sus scrofa, Lepus californicus, Cynomys ludovicianus, Bos taurus, Taxidea taxus, Procyon lotor",33.40312577997947,-102.67923652666668,50,Cochran County - Texas,grassland,9
126,2022,"Ursus americanus, Canis latrans, Sciurus carolinensis, Procyon lotor, Odocoileus virginianus, Didelphis virginiana, Tamiasciurus douglasii, Lynx rufus, Sylvilagus floridanus, Mephitis mephitis",38.29337157738163,-79.2246695825,50,Augusta County - Virginia,forest,10
127,2023,"Dasypus novemcinctus, Ursus americanus, Odocoileus virginianus, Sciurus carolinensis, Didelphis virginiana, Canis latrans, Procyon lotor, Lynx rufus, Sus scrofa, Canis familiaris, Sciurus niger, Mephitis mephitis",30.74877843557621,-91.68617111111112,50,Pointe Coupee Parish - Louisiana,wetland,12
128,2023,"Odocoileus virginianus, Sciurus carolinensis, Didelphis virginiana, Procyon lotor, Sciurus niger, Canis latrans, Glaucomys volans, Marmota monax, Canis familiaris, Mustela frenata",43.34029509084501,-84.024535,50,Spaulding Township - Michigan,wetland,10
129,2022,"Taxidea taxus, Lepus californicus, Sylvilagus audubonii, Procyon lotor, Dipodomys ordii, Vulpes vulpes, Ammospermophilus leucurus, Lynx rufus, Canis latrans, Peromyscus maniculatus, Felis catus, Otospermophilus variegatus, Canis familiaris, Odocoileus hemionus",39.04043026794072,-108.62366823529412,50,Grand Junction - Colorado,anthropogenic,14
130,2019,"Odocoileus virginianus, Sciurus carolinensis, Urocyon cinereoargenteus, Procyon lotor, Didelphis virginiana, Sylvilagus floridanus, Lynx rufus, Canis latrans, Ursus americanus, Canis familiaris, Mephitis mephitis",35.76449155105128,-81.72654884615385,50,Burke County - North Carolina,forest,11
131,2023,"Odocoileus virginianus, Didelphis virginiana, Rattus rattus, Procyon lotor, Felis catus, Canis familiaris",24.704546019194325,-81.36691666666665,50,Monroe County - Florida,forest,6
132,2023,"Canis familiaris, Equus caballus, Canis latrans, Sciurus griseus, Tamiasciurus douglasii, Ursus americanus, Callospermophilus lateralis, Lynx rufus, Odocoileus hemionus, Otospermophilus beecheyi, Procyon lotor, Peromyscus maniculatus, Neotoma lepida",39.29055176973672,-119.82762095238095,50,Washoe County - Nevada,"forest, wetland",13
133,2019,"Odocoileus virginianus, Sciurus niger, Procyon lotor, Sus scrofa, Felis catus, Mephitis mephitis, Canis latrans, Urocyon cinereoargenteus, Lynx rufus, Dasypus novemcinctus",32.237770981524385,-99.88369234074072,50,Taylor County - Texas,grassland,10
133,2020,"Sylvilagus floridanus, Sus scrofa, Procyon lotor, Odocoileus virginianus, Canis latrans, Lynx rufus, Erethizon dorsatum, Mephitis mephitis, Dasypus novemcinctus, Canis familiaris, Urocyon cinereoargenteus, Sciurus niger, Didelphis virginiana, Equus caballus, Felis catus, Odocoileus hemionus",32.237770981524385,-99.88369234074072,50,Taylor County - Texas,grassland,16
133,2021,"Lynx rufus, Sciurus niger, Urocyon cinereoargenteus, Dasypus novemcinctus, Procyon lotor, Mephitis mephitis, Odocoileus virginianus, Sus scrofa, Canis latrans, Odocoileus hemionus, Didelphis virginiana",32.237770981524385,-99.88369234074072,50,Taylor County - Texas,grassland,11
133,2022,"Sus scrofa, Bos taurus, Sciurus niger, Erethizon dorsatum, Procyon lotor, Odocoileus virginianus, Castor canadensis, Lynx rufus, Canis latrans, Dasypus novemcinctus, Mephitis mephitis, Canis familiaris, Didelphis virginiana, Lepus californicus, Sus scrofa scrofa, Urocyon cinereoargenteus",32.237770981524385,-99.88369234074072,50,Taylor County - Texas,grassland,16
133,2023,"Odocoileus virginianus, Canis latrans, Procyon lotor, Lynx rufus, Sus scrofa, Sciurus niger, Canis familiaris, Urocyon cinereoargenteus, Dasypus novemcinctus, Mephitis mephitis, Didelphis virginiana, Erethizon dorsatum",32.237770981524385,-99.88369234074072,50,Taylor County - Texas,grassland,12
134,2022,"Taxidea taxus, Canis latrans, Bos taurus, Mephitis mephitis, Vulpes velox, Lepus townsendii, Odocoileus hemionus, Antilocapra americana, Erethizon dorsatum, Urocitellus richardsonii, Procyon lotor, Canis familiaris",48.44765150284191,-106.58876999999998,50,Valley County - Montana,grassland,12
135,2019,"Vulpes vulpes, Sciurus carolinensis, Odocoileus virginianus, Canis familiaris, Didelphis virginiana, Procyon lotor, Sylvilagus floridanus, Felis catus, Canis latrans, Tamias striatus, Taxidea taxus, Marmota monax, Sciurus niger, Mephitis mephitis, Equus caballus",42.85010503747666,-88.74506134722222,50,Jefferson County - Wisconsin,forest,15
135,2020,"Canis familiaris, Sciurus carolinensis, Odocoileus virginianus, Procyon lotor, Vulpes vulpes, Felis catus, Didelphis virginiana, Mephitis mephitis, Sylvilagus floridanus, Tamias striatus, Urocyon cinereoargenteus, Lepus americanus, Canis latrans, Marmota monax, Sciurus niger",42.85010503747666,-88.74506134722222,50,Jefferson County - Wisconsin,forest,15
135,2021,"Felis catus, Canis familiaris, Sylvilagus floridanus, Sciurus carolinensis, Procyon lotor, Vulpes vulpes, Didelphis virginiana, Odocoileus virginianus, Canis latrans, Tamias striatus",42.85010503747666,-88.74506134722222,50,Jefferson County - Wisconsin,forest,10
135,2022,"Canis familiaris, Sylvilagus floridanus, Sciurus carolinensis, Procyon lotor, Vulpes vulpes, Didelphis virginiana, Odocoileus virginianus, Canis latrans, Felis catus, Tamias striatus",42.85010503747666,-88.74506134722222,50,Jefferson County - Wisconsin,forest,10
135,2023,"Tamias striatus, Odocoileus virginianus, Sciurus carolinensis, Didelphis virginiana, Canis latrans, Procyon lotor, Canis familiaris, Sylvilagus floridanus, Felis catus, Vulpes vulpes",42.85010503747666,-88.74506134722222,50,Jefferson County - Wisconsin,forest,10
136,2021,"Canis latrans, Bos taurus, Odocoileus hemionus, Mephitis mephitis, Odocoileus virginianus",36.68592840050986,-99.28188466666668,50,Woodward County - Oklahoma,grassland,5
137,2019,"Odocoileus virginianus, Ursus americanus, Vulpes vulpes, Urocyon cinereoargenteus, Tamias striatus, Procyon lotor, Pekania pennanti, Canis latrans, Canis lupus, Canis familiaris, Tamiasciurus hudsonicus, Martes americana, Neovison vison, Sciurus carolinensis, Erethizon dorsatum, Sylvilagus floridanus, Lepus americanus",46.63672489042188,-87.53512131489366,50,Marquette Township - Michigan,forest,17
137,2020,"Odocoileus virginianus, Vulpes vulpes, Mephitis mephitis, Canis familiaris, Canis latrans, Sciurus carolinensis, Tamias striatus, Pekania pennanti, Erethizon dorsatum, Procyon lotor, Lynx rufus, Ursus americanus, Glaucomys sabrinus, Tamiasciurus hudsonicus, Canis lupus, Martes americana, Felis catus, Lepus americanus",46.63672489042188,-87.53512131489366,50,Marquette Township - Michigan,forest,18
137,2021,"Ursus americanus, Tamias striatus, Pekania pennanti, Erethizon dorsatum, Procyon lotor, Odocoileus virginianus, Canis lupus, Vulpes vulpes, Martes americana, Tamiasciurus hudsonicus, Lynx rufus, Canis latrans, Neovison vison, Canis familiaris, Sciurus carolinensis, Lepus americanus",46.63672489042188,-87.53512131489366,50,Marquette Township - Michigan,forest,16
137,2022,"Ursus americanus, Canis latrans, Procyon lotor, Odocoileus virginianus, Martes americana, Sciurus carolinensis, Pekania pennanti, Erethizon dorsatum, Tamiasciurus hudsonicus, Canis lupus, Alces alces, Tamias striatus, Neotamias minimus, Felis catus, Canis familiaris, Mephitis mephitis, Vulpes vulpes, Sylvilagus floridanus",46.63672489042188,-87.53512131489366,50,Marquette Township - Michigan,forest,18
137,2023,"Odocoileus virginianus, Canis latrans, Martes americana, Erethizon dorsatum, Procyon lotor, Ursus americanus, Pekania pennanti, Canis familiaris, Vulpes vulpes, Lepus americanus, Canis lupus, Tamiasciurus hudsonicus",46.63672489042188,-87.53512131489366,50,Marquette Township - Michigan,forest,12
138,2020,"Odocoileus virginianus, Ursus americanus, Sciurus carolinensis, Lynx rufus, Erethizon dorsatum, Didelphis virginiana, Procyon lotor, Canis familiaris, Canis latrans, Sylvilagus floridanus",40.72699048849096,-77.71148123518519,50,Harris Township - Pennsylvania,forest,10
138,2021,"Ursus americanus, Sciurus carolinensis, Procyon lotor, Odocoileus virginianus, Pekania pennanti, Lynx rufus, Canis latrans, Erethizon dorsatum, Didelphis virginiana, Tamias striatus, Canis familiaris, Tamiasciurus hudsonicus",40.72699048849096,-77.71148123518519,50,Harris Township - Pennsylvania,forest,12
138,2022,"Ursus americanus, Erethizon dorsatum, Didelphis virginiana, Odocoileus virginianus, Canis latrans, Canis familiaris, Sciurus carolinensis, Pekania pennanti, Procyon lotor, Lynx rufus, Tamias striatus, Mustela erminea",40.72699048849096,-77.71148123518519,50,Harris Township - Pennsylvania,forest,12
138,2023,"Odocoileus virginianus, Canis familiaris, Sciurus carolinensis, Procyon lotor, Lynx rufus, Ursus americanus, Didelphis virginiana, Erethizon dorsatum, Canis latrans, Tamias striatus",40.72699048849096,-77.71148123518519,50,Harris Township - Pennsylvania,forest,10
139,2019,"Odocoileus virginianus, Sciurus carolinensis, Dasypus novemcinctus, Lynx rufus, Canis latrans, Didelphis virginiana, Sciurus niger",36.56874148717398,-93.06983321568624,50,Taney County - Missouri,forest,7
139,2020,"Odocoileus virginianus, Procyon lotor, Sylvilagus floridanus, Dasypus novemcinctus, Sciurus carolinensis, Didelphis virginiana, Tamias striatus, Sciurus niger, Canis latrans, Neotoma floridana, Lynx rufus",36.56874148717398,-93.06983321568624,50,Taney County - Missouri,forest,11
